SKU,APORTE,FECHA_INICIO,FECHA_FIN,DEPTO,DPC/WEB,DESCRIPCION,P. TMP,P. AON,%APORTE,DEPARTAMENTO
17004125,6.66667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,IMACO,66.66666667,60,0.1,ELECTRODOMESTICOS
17004136,8.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PHILIPS,88,79.2,0.1,ELECTRODOMESTICOS
17008740,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV DAEWOO DWF-160R 16 KG PLATINUM SILVER,1599,1449,0.09380863,LINEA BLANCA
17015016,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN GLASSY,1699,1549,0.088287228,LINEA BLANCA
17015017,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN GLASSY PL,1979,1829,0.075795856,LINEA BLANCA
17015018,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN VETRA,1699,1549,0.088287228,LINEA BLANCA
17015019,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN GLASSY CK601NE,2099,1949,0.071462601,LINEA BLANCA
17015020,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN GLASSY CK601IX,2169,2019,0.069156293,LINEA BLANCA
17015021,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COMB EMPO BLACK OVEN NOTTE CK601NE,1299,1199,0.076982294,LINEA BLANCA
17015022,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN NOTTE CK601IX,2369,2219,0.063317856,LINEA BLANCA
17015024,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN SORBOLA CK901NE,2099,1949,0.071462601,LINEA BLANCA
17015025,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVEN SORBOLA CK901NE,2489,2339,0.060265167,LINEA BLANCA
17015026,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVE VETRA CK601NE,2099,1949,0.071462601,LINEA BLANCA
17015027,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO BLACK OVE VETRA CK601IX,2149,1999,0.069799907,LINEA BLANCA
17015028,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO EUROPE GLASSY PLUS,2799,2649,0.053590568,LINEA BLANCA
17015029,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO EUROPE SORBOLA,2799,2649,0.053590568,LINEA BLANCA
17015030,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO CAPRI SORBOLA,3929,3779,0.038177653,LINEA BLANCA
17015031,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB EMPO CAPRI GLASSY PL,3929,3779,0.038177653,LINEA BLANCA
17027536,12.3556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,BLANIK,123.5555556,111.2,0.1,ELECTRODOMESTICOS
17038111,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF GS73SGS 792L LG,2599.95,2449.95,0.057693417,LINEA BLANCA
17038112,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF GT46SGP 405L LG,2699,2549,0.055576139,LINEA BLANCA
17038211,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RSA1JHSL1/XPE SAMSUNG,3433,3283,0.043693562,LINEA BLANCA
17038212,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RT35JHRBDSL/PE SAMSUNG,2163,2013,0.069348128,LINEA BLANCA
17065467,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV TW1201DPE 12K BLANCA LG,1499,1349,0.100066711,LINEA BLANCA
17075922,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV DAEWOO GPL-CYBERDRUM 17K INOX DD DAEWOO,2299,2149,0.065245759,LINEA BLANCA
17080084,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV TS1301DPS LG 13K DD INOX,2199,2049,0.068212824,LINEA BLANCA
17090566,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC GAS EMP SOLE SOLCO038 INOX 5Q FFUNDIDO WOK,1499.9,1349.9,0.100006667,LINEA BLANCA
17099819,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF. RT32JCRBDSL/PE NO FROST 320L SILVER DISPESADO,2060,1910,0.072815534,LINEA BLANCA
17125969,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF DAEWOO RGP-480DPH 480L INOX PANEL DIGTAL DIPS,2499,2349,0.06002401,LINEA BLANCA
17125970,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF DAEWOO RGP-510DPH 510L INOX PANEL DIGTAL DIPS,2599,2449,0.057714506,LINEA BLANCA
17128262,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COC MABE COC INGEN607 + CM6031YI,1299,1199,0.076982294,LINEA BLANCA
17128264,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC MABE COC INGEN761 + CM8031YI,1699,1549,0.088287228,LINEA BLANCA
17135092,25,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,ROPERO NTO 4P 2C BL (INT),249,224,0.100401606,MUEBLES
17142932,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,SEC DLE2000EKS 10.2KG LG,1399.95,1299.95,0.071431123,LINEA BLANCA
17142936,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RT29FBRNDSP/PE SILVER 299L SAMSUNG,1596,1446,0.093984962,LINEA BLANCA
17142937,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RF221NCTASL/PE 543L SAMSUNG,3975,3825,0.037735849,LINEA BLANCA
17146070,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,CAMPANA GE CG6014PYI VIDRIO INOX,1299,1199,0.076982294,LINEA BLANCA
17146074,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,HORNO EMP. HM6035EYAI0 ELECT. INOX,1399,1299,0.071479628,LINEA BLANCA
17163314,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF GM84SDS 713L LG INOX,1818576,1763789,0.030126319,LINEA BLANCA
17164865,1579.45,1/1/2021,1/31/2021,D385,AON,ALF 170X240 CUERO PANAL GRIS,357665,1299.95,0.996365454,COMPLEMENTOS DECO
17164866,1590,1/1/2021,1/31/2021,D385,AON,ALF 200X300 CUERO PANAL GRIS,3589.95,1999.95,0.442903105,COMPLEMENTOS DECO
17169148,10,1/1/2021,1/31/21,D389,AON,CUCHILL RACK BASIC 24 PZS,59.95,49.95,0.166805671,MENAJE DE MESA
17169149,70,1/1/2021,1/31/21,D389,AON,MALETIN DE CUBIERTOS 68PZS PARIS A S/179.95 CON TR,249.95,179.95,0.280056011,MENAJE DE MESA
17187266,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMB ENCIMERA NOTTE+ HORNO LUBECK I,2399,2249,0.062526053,LINEA BLANCA
17187267,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA EUROPEA A GAS MOD. VITA,2399,2249,0.062526053,LINEA BLANCA
17187268,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,HORNO A GAS EUROPEO MOD. LUBECK I,1899,1749,0.078988942,LINEA BLANCA
17187269,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA PETRA+LUBECK I,2379,2229,0.063051702,LINEA BLANCA
17187270,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA PETRA+GLASS I,2199,2049,0.068212824,LINEA BLANCA
17187271,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA GLASSY+CAMPANA CURVA,1949,1799,0.076962545,LINEA BLANCA
17187272,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA GLASSY+CAMPANA GLASS I,2099,1949,0.071462601,LINEA BLANCA
17187273,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA SPECHIATA+CAMPANA GLASS I,1899,1749,0.078988942,LINEA BLANCA
17187274,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA NOTTE+CAMPANA CURVA,2149,1999,0.069799907,LINEA BLANCA
17187275,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA NOTTE+CAMPANA CURVA P,2448,2298,0.06127451,LINEA BLANCA
17187276,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA PREMIO PLUSS+GLASS I,2099,1949,0.071462601,LINEA BLANCA
17187277,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA ADRIATICA+CAMP. GLASS I,1999,1849,0.075037519,LINEA BLANCA
17187278,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO ENCIMERA SORBOLA +CAMP. GLASS I,2399,2249,0.062526053,LINEA BLANCA
17187279,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO COCINA NERINA BLACK+CAMP.CK-901 NE,1649,1499,0.090964221,LINEA BLANCA
17187280,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NOTTE+CURVA+LUBECK I,3849,3699,0.038971161,LINEA BLANCA
17187281,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NOTTE+ VENEZIA I+LUBECK I,3779,3629,0.03969304,LINEA BLANCA
17187282,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NOTTE+CURVA+GAMMA,4049,3899,0.037046184,LINEA BLANCA
17187283,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NOTTE+ VENEZIA I+GAMMA,4499,4349,0.033340742,LINEA BLANCA
17187284,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SPECCHIATA+CURVA+LUBECK I,3199,3049,0.046889653,LINEA BLANCA
17187285,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SPECCHIATA+VENEZIA I+LUBECK I,3499,3349,0.042869391,LINEA BLANCA
17187286,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+CURVA+LUBECK I,3899,3749,0.038471403,LINEA BLANCA
17187287,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+VENEZIA I+LUBECK I,3849,3699,0.038971161,LINEA BLANCA
17187289,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+CURVA+GAMMA,4149,3999,0.03615329,LINEA BLANCA
17187290,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+VENEZIA I+GAMMA,4499,4349,0.033340742,LINEA BLANCA
17187291,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO ADRIATICA+CK-902 IXST+LUBECK I,2899,2749,0.05174198,LINEA BLANCA
17187292,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO ADRIATICA+CURVA+LUBECK I,3199,3049,0.046889653,LINEA BLANCA
17187293,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO ADRIATICA+VENEZIA I+LUBECK I,3599,3449,0.041678244,LINEA BLANCA
17187294,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO DANELLA+CK-902 IXST+LUBECK I,3399,3249,0.044130627,LINEA BLANCA
17187295,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO DANELLA+CURVA+LUBECK I,3749,3599,0.04001067,LINEA BLANCA
17187296,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO DANELLA+VENEZIA I+LUBECK I,4149,3999,0.03615329,LINEA BLANCA
17187297,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO PETRA+CURVA+LUBECK I,3749,3599,0.04001067,LINEA BLANCA
17187298,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO PETRA+CURVA+GAMMA,3949,3799,0.0379843,LINEA BLANCA
17187299,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY+CURVA+GAMMA,3849,3699,0.038971161,LINEA BLANCA
17187300,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY+CURVA+LUBECK I,3599,3449,0.041678244,LINEA BLANCA
17187301,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY+VENEZIA I+LUBECK I,3579,3429,0.041911148,LINEA BLANCA
17187302,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY+VENEZIA I+GAMMA,4199,4049,0.035722791,LINEA BLANCA
17187303,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO VETRA+CURVA P+GAMMA,4299,4149,0.034891835,LINEA BLANCA
17187304,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY PLUSS+GLASS I+BLACK OVEN,1999,1849,0.075037519,LINEA BLANCA
17187305,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY+GLASS I+BLACK OVEN,2599,2449,0.057714506,LINEA BLANCA
17187306,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+GLASS I+BLACK OVEN,3499,3349,0.042869391,LINEA BLANCA
17187307,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO NOTTE+GLASS I+BLACK OVEN,3399,3249,0.044130627,LINEA BLANCA
17187308,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO PREMIO PLUS+GLASS I+GAMMA,3949,3799,0.0379843,LINEA BLANCA
17187309,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO PREMIO PLUSS+GLASS I+LUBECK I NO USAR,1899,1749,0.078988942,LINEA BLANCA
17187310,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO SORBOLA+CK-901 NE+LUBECK I,2999,2849,0.050016672,LINEA BLANCA
17187311,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO ADRIATICA+CK-901 IX+LUBECK,2799,2649,0.053590568,LINEA BLANCA
17187312,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY PLUSS+CK-901 IX+LUBECK I,2999,2849,0.050016672,LINEA BLANCA
17187313,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO ADRIATICA+CK-901 IX+GAMMA,2999,2849,0.050016672,LINEA BLANCA
17187314,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TRICOMBO GLASSY PLUSS+CK-901 IX+GAMMA,3199,3049,0.046889653,LINEA BLANCA
17190437,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV DAEWOO DWF-160M 16 KG PLATINUM SILVER,1699,1549,0.088287228,LINEA BLANCA
17213671,100,1/1/2021,1/31/21,D389,AON,CUCHILL COLONIA 24 PZS A 69.95 SOLO CON TR,169.95,69.95,0.588408355,MENAJE DE MESA
17221639,71,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SOFA 3 CPO BLAKE TELA GRIS,700,629,0.101428571,MUEBLES
17221640,71,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SOFA 3 CPO BLAKE TELA CELESTE,700,629,0.101428571,MUEBLES
17221641,71,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SOFA 3 CPO BLAKE TELA BEIGE,700,629,0.101428571,MUEBLES
17224015,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV WA22J8700GP/PE SAMSUNG,2905,2755,0.051635112,LINEA BLANCA
17228827,301,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SECCIONAL CATALUNA PU CHOC DER,3000,2699,0.100333333,MUEBLES
17232307,90,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,REC 1C OTTO MICROF,899,809,0.100111235,MUEBLES
17232308,101,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,REC 1C BICOLOR MAX,1000,899,0.101,MUEBLES
17232469,91,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SOFA BIANCA 2CPO VINIL,900,809,0.101111111,MUEBLES
17234292,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV T1301DPE LG 13K DD BLANCA,1699,1549,0.088287228,LINEA BLANCA
17237635,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,IMACO,79.91111111,71.92,0.1,ELECTRODOMESTICOS
17242570,330,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,SECC TELA CANARIAS GRIS OSC,3299,2969,0.100030312,MUEBLES
17242616,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COC SOLE 24 COSOL031 NAPOLES BASIC 4Q ACERO INXIDA,1439.9,1339.9,0.069449267,LINEA BLANCA
17242617,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC SOLE 24 COSOL032 NAPOLES DELUXE 4Q ACERO INOXI,1749.9,1599.9,0.085719184,LINEA BLANCA
17242622,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL017 + CAMP TURE15CO,1759.9,1609.9,0.085232115,LINEA BLANCA
17242623,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL017 + CAMP TURE16CO,1839.9,1689.9,0.08152617,LINEA BLANCA
17242624,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL026 + CAMP TURE17CO,7184,1769.9,0.753633073,LINEA BLANCA
17242625,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COC COSOL026 + OLLA 1.8 SOLART067,1445.9,1345.9,0.069161076,LINEA BLANCA
17242626,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL018 + CAMP TURE17CO,171544,116757,0.319375787,LINEA BLANCA
17242627,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL023 + CAMP TURE15CO,388864,334077,0.140889874,LINEA BLANCA
17242628,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL031 + CAMP TURE15CO,1689,1539,0.088809947,LINEA BLANCA
17242629,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL032 + CAMP TURE16CO,2050,1900,0.073170732,LINEA BLANCA
17242683,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO036 + HORNO SOLHO008,1794.8,1644.8,0.083574772,LINEA BLANCA
17242685,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO037 + CAMP TURE69CO,47362,1879.9,0.960307842,LINEA BLANCA
17242688,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO037 + CAMP TURE63CO,1521.75,1371.75,0.098570724,LINEA BLANCA
17242689,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO038 + CAMP TURE63CO,1935,1785,0.07751938,LINEA BLANCA
17242690,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO038 + CAMP TURE17CO,1840,1690,0.081521739,LINEA BLANCA
17242693,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP SOLCO012+ TURE63CO+ SOLHO008,2199,2049,0.068212824,LINEA BLANCA
17242694,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO024S+ TURE15CO+ SOLHO008,231809,177023,0.236341126,LINEA BLANCA
17242695,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO034+ TURE73CO+ SOLHO008,206212,151424,0.265687739,LINEA BLANCA
17242696,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP COC SOLCO034+ TURE63CO+ SOLHO008,456402,401616,0.120038913,LINEA BLANCA
17242698,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP SOLCO036+ TURE15CO+ SOLHO008,94812,40026,0.577838248,LINEA BLANCA
17242699,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP SOLCO038+ TURE63CO+ SOLHO006,4035,3885,0.037174721,LINEA BLANCA
17242700,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC EMP SOLCO038+ TURE63CO+ SOLHO007,4035,3885,0.037174721,LINEA BLANCA
17247161,230,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,JGO. COM RICHMOND C/6SILLAS,2299,2069,0.100043497,MUEBLES
17254564,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COC A GAS 4 H TEDESCA+CAMP CK601IX,1303.2,1203.2,0.076734193,LINEA BLANCA
17254566,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC A GAS 5 H SPECIALE+CAMP CK901IX,1599,1449,0.09380863,LINEA BLANCA
